feature	backing	form	world	place	result
completionOffered	src	defdelegate	x_arity_separate	aliased_as	green
completionOffered	src	defdelegate	x_arity_separate	arity_1	green
completionOffered	src	defdelegate	x_arity_separate	arity_3	green
completionOffered	src	defdelegate	x_arity_separate	local	green
completionOffered	src	defdelegate	x_arity_separate	no_arguments	green
completionOffered	src	defdelegate	x_arity_separate	pipe	green
completionOffered	src	defdelegate	x_arity_separate	qualified	green
completionOffered	src	defdelegate	x_arity_separate	unqualified	green
completionOffered	src	defdelegate	x_arity_separate	unqualified_arity_3	green
completionOffered	src	defdelegate	x_arity_zero	aliased	green
completionOffered	src	defdelegate	x_arity_zero	aliased_as	green
completionOffered	src	defdelegate	x_arity_zero	arity_1	green
completionOffered	src	defdelegate	x_arity_zero	local	green
completionOffered	src	defdelegate	x_arity_zero	no_arguments	green
completionOffered	src	defdelegate	x_arity_zero	pipe	green
completionOffered	src	defdelegate	x_arity_zero	qualified	green
completionOffered	src	defdelegate	x_arity_zero	unqualified	green
completionOffered	src	defdelegate	x_arity_zero	unqualified_arity_1	green
completionOffered	src	defdelegate	x_defaults	aliased	green
completionOffered	src	defdelegate	x_defaults	aliased_as	green
completionOffered	src	defdelegate	x_defaults	default_arity	green
completionOffered	src	defdelegate	x_defaults	local	green
completionOffered	src	defdelegate	x_defaults	pipe	green
completionOffered	src	defdelegate	x_defaults	qualified	green
completionOffered	src	defdelegate	x_defaults	unqualified	green
completionOffered	src	defdelegate	x_defaults_head	aliased	green
completionOffered	src	defdelegate	x_defaults_head	aliased_as	green
completionOffered	src	defdelegate	x_defaults_head	arity_1	green
completionOffered	src	defdelegate	x_defaults_head	arity_3	green
completionOffered	src	defdelegate	x_defaults_head	local	green
completionOffered	src	defdelegate	x_defaults_head	no_arguments	green
completionOffered	src	defdelegate	x_defaults_head	pipe	green
completionOffered	src	defdelegate	x_defaults_head	qualified	green
completionOffered	src	defdelegate	x_defaults_head	unqualified	green
completionOffered	src	defdelegate	x_defaults_head	unqualified_arity_3	green
completionOffered	src	defdelegate	x_nfc	aliased	green
completionOffered	src	defdelegate	x_nfc	aliased_as	green
completionOffered	src	defdelegate	x_nfc	local	green
completionOffered	src	defdelegate	x_nfc	qualified	green
completionOffered	src	defdelegate	x_nfc	unqualified	green
completionOffered	src	defdelegate	x_not_a_call	aliased	green
completionOffered	src	defdelegate	x_not_a_call	aliased_as	green
completionOffered	src	defdelegate	x_not_a_call	local	green
completionOffered	src	defdelegate	x_not_a_call	pipe	green
completionOffered	src	defdelegate	x_not_a_call	qualified	green
completionOffered	src	defdelegate	x_not_a_call	unqualified	green
completionOffered	src	defdelegate	x_other_module	aliased	green
completionOffered	src	defdelegate	x_other_module	aliased_as	green
completionOffered	src	defdelegate	x_other_module	local	green
completionOffered	src	defdelegate	x_other_module	other_qualified	green
completionOffered	src	defdelegate	x_other_module	pipe	green
completionOffered	src	defdelegate	x_other_module	qualified	green
completionOffered	src	defdelegate	x_other_module	unqualified	green
completionOffered	src	defdelegate_compiled	w1	aliased	green
completionOffered	src	defdelegate_compiled	w1	aliased_as	green
completionOffered	src	defdelegate_compiled	w1	local	green
completionOffered	src	defdelegate_compiled	w1	pipe	green
completionOffered	src	defdelegate_compiled	w1	qualified	green
completionOffered	src	defdelegate_compiled	w1	unqualified	green
completionOffered	src	defdelegate_compiled	w2	aliased	green
completionOffered	src	defdelegate_compiled	w2	aliased_as	green
completionOffered	src	defdelegate_compiled	w2	arity_1	green
completionOffered	src	defdelegate_compiled	w2	arity_3	green
completionOffered	src	defdelegate_compiled	w2	local	green
completionOffered	src	defdelegate_compiled	w2	pipe	green
completionOffered	src	defdelegate_compiled	w2	qualified	green
completionOffered	src	defdelegate_compiled	w2	second_qualified	green
completionOffered	src	defdelegate_compiled	w2	unqualified	green
completionOffered	src	defdelegate_compiled	w3	aliased	green
completionOffered	src	defdelegate_compiled	w3	aliased_as	green
completionOffered	src	defdelegate_compiled	w3	local	green
completionOffered	src	defdelegate_compiled	w3	lookalike_snoc_bang	green
completionOffered	src	defdelegate_compiled	w3	lookalike_snoc_combining	green
completionOffered	src	defdelegate_compiled	w3	lookalike_snoc_question	green
completionOffered	src	defdelegate_compiled	w3	lookalike_snoc_x	green
completionOffered	src	defdelegate_compiled	w3	lookalike_xsnoc	green
completionOffered	src	defdelegate_compiled	w3	pipe	green
completionOffered	src	defdelegate_compiled	w3	qualified	green
completionOffered	src	defdelegate_compiled	w3	unqualified	green
completionOffered	src	defdelegate_compiled	w4	aliased	green
completionOffered	src	defdelegate_compiled	w4	aliased_as	green
completionOffered	src	defdelegate_compiled	w4	arity_1	green
completionOffered	src	defdelegate_compiled	w4	arity_3	green
completionOffered	src	defdelegate_compiled	w4	local	green
completionOffered	src	defdelegate_compiled	w4	lookalike_snoc_bang	green
completionOffered	src	defdelegate_compiled	w4	lookalike_snoc_combining	green
completionOffered	src	defdelegate_compiled	w4	lookalike_snoc_question	green
completionOffered	src	defdelegate_compiled	w4	lookalike_snoc_x	green
completionOffered	src	defdelegate_compiled	w4	lookalike_xsnoc	green
completionOffered	src	defdelegate_compiled	w4	pipe	green
completionOffered	src	defdelegate_compiled	w4	qualified	green
completionOffered	src	defdelegate_compiled	w4	second_qualified	green
completionOffered	src	defdelegate_compiled	w4	unqualified	green
completionOffered	src	defdelegate_compiled	x_arity	aliased	green
completionOffered	src	defdelegate_compiled	x_arity	aliased_as	green
completionOffered	src	defdelegate_compiled	x_arity	arity_3	green
completionOffered	src	defdelegate_compiled	x_arity	local	green
completionOffered	src	defdelegate_compiled	x_arity	pipe	green
completionOffered	src	defdelegate_compiled	x_arity	qualified	green
completionOffered	src	defdelegate_compiled	x_arity	unqualified	green
completionOffered	src	defdelegate_compiled	x_arity	unqualified_arity_3	green
completionOffered	src	defdelegate_compiled	x_arity_absent	aliased	green
completionOffered	src	defdelegate_compiled	x_arity_absent	aliased_arity_1	green
completionOffered	src	defdelegate_compiled	x_arity_absent	aliased_as	green
completionOffered	src	defdelegate_compiled	x_arity_absent	arity_1	green
completionOffered	src	defdelegate_compiled	x_arity_absent	arity_3	green
completionOffered	src	defdelegate_compiled	x_arity_absent	local	green
completionOffered	src	defdelegate_compiled	x_arity_absent	no_arguments	green
completionOffered	src	defdelegate_compiled	x_arity_absent	pipe	green
completionOffered	src	defdelegate_compiled	x_arity_absent	qualified	green
completionOffered	src	defdelegate_compiled	x_arity_absent	undeclared	green
completionOffered	src	defdelegate_compiled	x_arity_absent	undeclared_no_arguments	green
completionOffered	src	defdelegate_compiled	x_arity_absent	unqualified	green
completionOffered	src	defdelegate_compiled	x_arity_absent	unqualified_arity_1	green
completionOffered	src	defdelegate_compiled	x_arity_separate	aliased	green
completionOffered	src	defdelegate_compiled	x_arity_separate	aliased_as	green
completionOffered	src	defdelegate_compiled	x_arity_separate	arity_1	green
completionOffered	src	defdelegate_compiled	x_arity_separate	arity_3	green
completionOffered	src	defdelegate_compiled	x_arity_separate	local	green
completionOffered	src	defdelegate_compiled	x_arity_separate	no_arguments	green
completionOffered	src	defdelegate_compiled	x_arity_separate	pipe	green
completionOffered	src	defdelegate_compiled	x_arity_separate	qualified	green
completionOffered	src	defdelegate_compiled	x_arity_separate	unqualified	green
completionOffered	src	defdelegate_compiled	x_arity_separate	unqualified_arity_3	green
completionOffered	src	defdelegate_compiled	x_arity_zero	aliased	green
completionOffered	src	defdelegate_compiled	x_arity_zero	aliased_as	green
completionOffered	src	defdelegate_compiled	x_arity_zero	arity_1	green
completionOffered	src	defdelegate_compiled	x_arity_zero	local	green
completionOffered	src	defdelegate_compiled	x_arity_zero	no_arguments	green
completionOffered	src	defdelegate_compiled	x_arity_zero	pipe	green
completionOffered	src	defdelegate_compiled	x_arity_zero	qualified	green
completionOffered	src	defdelegate_compiled	x_arity_zero	unqualified	green
completionOffered	src	defdelegate_compiled	x_arity_zero	unqualified_arity_1	green
completionOffered	src	defdelegate_compiled	x_defaults	aliased	green
completionOffered	src	defdelegate_compiled	x_defaults	aliased_as	green
completionOffered	src	defdelegate_compiled	x_defaults	default_arity	green
completionOffered	src	defdelegate_compiled	x_defaults	local	green
completionOffered	src	defdelegate_compiled	x_defaults	pipe	green
completionOffered	src	defdelegate_compiled	x_defaults	qualified	green
completionOffered	src	defdelegate_compiled	x_defaults	unqualified	green
completionOffered	src	defdelegate_compiled	x_defaults_head	aliased	green
completionOffered	src	defdelegate_compiled	x_defaults_head	aliased_as	green
completionOffered	src	defdelegate_compiled	x_defaults_head	arity_1	green
completionOffered	src	defdelegate_compiled	x_defaults_head	arity_3	green
completionOffered	src	defdelegate_compiled	x_defaults_head	local	green
completionOffered	src	defdelegate_compiled	x_defaults_head	no_arguments	green
completionOffered	src	defdelegate_compiled	x_defaults_head	pipe	green
completionOffered	src	defdelegate_compiled	x_defaults_head	qualified	green
completionOffered	src	defdelegate_compiled	x_defaults_head	unqualified	green
completionOffered	src	defdelegate_compiled	x_defaults_head	unqualified_arity_3	green
completionOffered	src	defdelegate_compiled	x_nfc	aliased	green
completionOffered	src	defdelegate_compiled	x_nfc	aliased_as	green
completionOffered	src	defdelegate_compiled	x_nfc	local	green
completionOffered	src	defdelegate_compiled	x_nfc	qualified	green
completionOffered	src	defdelegate_compiled	x_nfc	unqualified	green
completionOffered	src	defdelegate_compiled	x_not_a_call	aliased	green
completionOffered	src	defdelegate_compiled	x_not_a_call	aliased_as	green
completionOffered	src	defdelegate_compiled	x_not_a_call	local	green
completionOffered	src	defdelegate_compiled	x_not_a_call	pipe	green
completionOffered	src	defdelegate_compiled	x_not_a_call	qualified	green
completionOffered	src	defdelegate_compiled	x_not_a_call	unqualified	green
completionOffered	src	defdelegate_compiled	x_other_module	aliased	green
completionOffered	src	defdelegate_compiled	x_other_module	aliased_as	green
completionOffered	src	defdelegate_compiled	x_other_module	local	green
completionOffered	src	defdelegate_compiled	x_other_module	other_qualified	green
completionOffered	src	defdelegate_compiled	x_other_module	pipe	green
completionOffered	src	defdelegate_compiled	x_other_module	qualified	green
completionOffered	src	defdelegate_compiled	x_other_module	unqualified	green
completionOffered	src	defdelegate_unresolvable	w1	aliased	green
completionOffered	src	defdelegate_unresolvable	w1	aliased_as	green
completionOffered	src	defdelegate_unresolvable	w1	local	green
completionOffered	src	defdelegate_unresolvable	w1	pipe	green
completionOffered	src	defdelegate_unresolvable	w1	qualified	green
completionOffered	src	defdelegate_unresolvable	w1	unqualified	green
completionOffered	src	defdelegate_unresolvable	w2	aliased	green
completionOffered	src	defdelegate_unresolvable	w2	aliased_as	green
completionOffered	src	defdelegate_unresolvable	w2	arity_1	green
completionOffered	src	defdelegate_unresolvable	w2	arity_3	green
completionOffered	src	defdelegate_unresolvable	w2	local	green
completionOffered	src	defdelegate_unresolvable	w2	pipe	green
completionOffered	src	defdelegate_unresolvable	w2	qualified	green
completionOffered	src	defdelegate_unresolvable	w2	second_qualified	green
completionOffered	src	defdelegate_unresolvable	w2	unqualified	green
completionOffered	src	defdelegate_unresolvable	w3	aliased	green
completionOffered	src	defdelegate_unresolvable	w3	aliased_as	green
completionOffered	src	defdelegate_unresolvable	w3	local	green
completionOffered	src	defdelegate_unresolvable	w3	lookalike_snoc_bang	green
completionOffered	src	defdelegate_unresolvable	w3	lookalike_snoc_combining	green
completionOffered	src	defdelegate_unresolvable	w3	lookalike_snoc_question	green
completionOffered	src	defdelegate_unresolvable	w3	lookalike_snoc_x	green
completionOffered	src	defdelegate_unresolvable	w3	lookalike_xsnoc	green
completionOffered	src	defdelegate_unresolvable	w3	pipe	green
completionOffered	src	defdelegate_unresolvable	w3	qualified	green
completionOffered	src	defdelegate_unresolvable	w3	unqualified	green
completionOffered	src	defdelegate_unresolvable	w4	aliased	green
completionOffered	src	defdelegate_unresolvable	w4	aliased_as	green
completionOffered	src	defdelegate_unresolvable	w4	arity_1	green
completionOffered	src	defdelegate_unresolvable	w4	arity_3	green
completionOffered	src	defdelegate_unresolvable	w4	local	green
completionOffered	src	defdelegate_unresolvable	w4	lookalike_snoc_bang	green
completionOffered	src	defdelegate_unresolvable	w4	lookalike_snoc_combining	green
completionOffered	src	defdelegate_unresolvable	w4	lookalike_snoc_question	green
completionOffered	src	defdelegate_unresolvable	w4	lookalike_snoc_x	green
completionOffered	src	defdelegate_unresolvable	w4	lookalike_xsnoc	green
completionOffered	src	defdelegate_unresolvable	w4	pipe	green
completionOffered	src	defdelegate_unresolvable	w4	qualified	green
completionOffered	src	defdelegate_unresolvable	w4	second_qualified	green
completionOffered	src	defdelegate_unresolvable	w4	unqualified	green
completionOffered	src	defdelegate_unresolvable	x_arity	aliased	green
completionOffered	src	defdelegate_unresolvable	x_arity	aliased_as	green
completionOffered	src	defdelegate_unresolvable	x_arity	arity_3	green
completionOffered	src	defdelegate_unresolvable	x_arity	local	green
completionOffered	src	defdelegate_unresolvable	x_arity	pipe	green
completionOffered	src	defdelegate_unresolvable	x_arity	qualified	green
completionOffered	src	defdelegate_unresolvable	x_arity	unqualified	green
completionOffered	src	defdelegate_unresolvable	x_arity	unqualified_arity_3	green
completionOffered	src	defdelegate_unresolvable	x_arity_absent	aliased	green
completionOffered	src	defdelegate_unresolvable	x_arity_absent	aliased_arity_1	green
completionOffered	src	defdelegate_unresolvable	x_arity_absent	aliased_as	green
completionOffered	src	defdelegate_unresolvable	x_arity_absent	arity_1	green
completionOffered	src	defdelegate_unresolvable	x_arity_absent	arity_3	green
completionOffered	src	defdelegate_unresolvable	x_arity_absent	local	green
completionOffered	src	defdelegate_unresolvable	x_arity_absent	no_arguments	green
completionOffered	src	defdelegate_unresolvable	x_arity_absent	pipe	green
completionOffered	src	defdelegate_unresolvable	x_arity_absent	qualified	green
completionOffered	src	defdelegate_unresolvable	x_arity_absent	undeclared	green
completionOffered	src	defdelegate_unresolvable	x_arity_absent	undeclared_no_arguments	green
completionOffered	src	defdelegate_unresolvable	x_arity_absent	unqualified	green
completionOffered	src	defdelegate_unresolvable	x_arity_absent	unqualified_arity_1	green
